   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
13:06:03.48   342.74  -27.33  -46.04   14.62     8674  244.66-580671671545469338000.00   999.0     999   962.53       0   7.180
13:06:04.58   342.56  -27.36  -46.10   14.55     8678  244.53-2282280323555547680000.00   999.0     999   963.61       0   7.180
13:06:05.68   342.39  -27.37  -46.15   14.48     8681  244.60-1306837436739367210000.00   999.0     999   964.69       0   7.170
13:06:06.72   342.19  -27.39  -46.20   14.43     8686   64.70    0.00   999.0     999   965.77      10   7.180
13:06:07.82   342.00  -27.41  -46.25   14.37     8690  244.42-2077896747258591840000.00   999.0     999   966.85       0   7.180
13:06:08.86   341.83  -27.42  -46.28   14.35     8693  244.49-1114498070420496840000.00   999.0     999   967.92       0   7.180
13:06:09.96   341.64  -27.44  -46.32   14.30     8697   64.57    0.00   999.0     999   969.00      10   7.180
13:06:11.06   341.46  -27.47  -46.38   14.25     8701  244.01-1883759098619880280000.00   999.0     999   970.08       0   7.170
13:06:12.10   341.27  -27.50  -46.44   14.19     8705  244.08-914378285435202830000.00   999.0     999   971.16       0  99.990
13:06:13.20   341.07  -27.53  -46.50   14.13     8709  243.93-2608201978240363920000.00   999.0     999   972.23       0   7.180
13:06:14.30   340.86  -27.57  -46.57   14.07     8714  244.00-1641769602755839660000.00   999.0     999   973.31       0   7.170
13:06:15.34   340.67  -27.60  -46.65   13.99     8718  244.08-675337227274536616000.00   999.0     999   974.39       0   7.180
13:06:16.44   340.47  -27.64  -46.73   13.92     8722  243.97-2404693981735229060000.00   999.0     999   975.47       0   7.180
13:06:17.48   340.27  -27.67  -46.80   13.84     8726  244.04-1450167076619634610000.00   999.0     999   976.54       0   7.180
13:06:18.58   340.08  -27.70  -46.88   13.76     8730  244.11-486719359506725208000.00   999.0     999   977.62       0   7.180
13:06:19.68   339.90  -27.72  -46.94   13.68     8734  243.59-2162606366937436910000.00   999.0     999   978.70       0   7.170
13:06:20.73   339.71  -27.74  -47.00   13.61     8738  243.66-1202071160424971110000.00   999.0     999   979.78       0   7.180
13:06:21.82   339.53  -27.76  -47.06   13.55     8742   63.75    0.00   999.0     999   980.85      10   7.180
13:06:22.92   339.36  -27.78  -47.11   13.49     8745  243.61-1970570682416591010000.00   999.0     999   981.93       0   7.170
13:06:23.97   339.13  -27.80  -47.17   13.44     8750  243.68-1012983876205850660000.00   999.0     999   983.01       0   7.180
13:06:25.06   338.91  -27.83  -47.22   13.39     8755   63.75    0.00   999.0     999   984.09      10   7.180
13:06:26.16   338.74  -27.85  -47.28   13.34     8758  243.32-1770870900066969710000.00   999.0     999   985.17       0   7.170
13:06:27.21   338.54  -27.88  -47.33   13.29     8763  243.39-825053860474981974000.00   999.0     999   986.24       0   7.170
13:06:28.30   338.34  -27.89  -47.37   13.24     8767  243.22-2484681008935505760000.00   999.0     999   987.32       0   7.170
13:06:29.35   338.16  -27.91  -47.42   13.19     8771  243.29-1532884238560873410000.00   999.0     999   988.40       0   7.170
13:06:30.45   337.95  -27.92  -47.47   13.14     8775  243.36-581087467366976061000.00   999.0     999   989.48       0   7.170
13:06:31.49   337.76  -27.94  -47.51   13.09     8779  242.98-2293407394250981640000.00   999.0     999   990.55       0   7.170
13:06:32.59   337.57  -27.96  -47.56   13.04     8783  243.05-1344505702285796440000.00   999.0     999   991.63       0   7.170
13:06:33.69   337.36  -27.98  -47.61   12.99     8788   63.15    0.00   999.0     999   992.71      10   7.170
13:06:34.73   337.15  -28.00  -47.67   12.94     8792  242.65-2094534360811981240000.00   999.0     999   993.79       0   7.170
13:06:35.83   336.94  -28.03  -47.72   12.89     8797  242.72-1157269672439750590000.00   999.0     999   994.86       0   7.170
13:06:36.93   336.75  -28.06  -47.78   12.83     8801   62.80    0.00   999.0     999   995.94      10   7.170
13:06:37.97   336.59  -28.09  -47.84   12.78     8804  242.74-1857732512166730270000.00   999.0     999   997.02       0   7.170
13:06:39.07   336.43  -28.12  -47.90   12.72     8808  242.81-914516614541048021000.00   999.0     999   998.10       0   7.170
13:06:40.11   336.26  -28.15  -47.96   12.67     8811  242.44-2610440669873991320000.00   999.0     999   999.17       0   7.170
13:06:41.21   336.07  -28.17  -48.02   12.63     8815  242.51-1670067963884776460000.00   999.0     999  1000.25       0   7.170
13:06:42.31   335.88  -28.19  -48.07   12.58     8819  242.57-729695257897709076000.00   999.0     999  1001.33       0   7.170
13:06:43.35   335.70  -28.21  -48.11   12.54     8823  242.23-2412396957403956900000.00   999.0     999  1002.41       0   7.170
13:06:44.45   335.48  -28.23  -48.16   12.50     8828  242.29-1474850353708124860000.00   999.0     999  1003.49       0   7.160
13:06:45.55   335.30  -28.26  -48.21   12.45     8832  242.36-545984737698904015000.00   999.0     999  1004.56       0   7.160
13:06:46.60   335.12  -28.29  -48.27   12.40     8836  242.17-2176775763775528630000.00   999.0     999  1005.64       0   7.160
13:06:47.69   334.91  -28.32  -48.33   12.35     8840  242.24-1241987401251999970000.00   999.0     999  1006.72       0   7.170
13:06:48.79   334.71  -28.36  -48.40   12.30     8844   62.33    0.00   999.0     999  1007.80      10   7.160
13:06:49.84   334.52  -28.40  -48.47   12.25     8848  242.08-1989829825320332560000.00   999.0     999  1008.87       0   7.160
13:06:50.93   334.29  -28.44  -48.53   12.20     8853  242.15-1057834149392072840000.00   999.0     999  1009.95       0   7.160
13:06:51.98   334.12  -28.47  -48.59   12.15     8857   62.22    0.00   999.0     999  1011.03      10   7.170
13:06:53.08   333.94  -28.51  -48.65   12.11     8861  241.88-1748231085101993160000.00   999.0     999  1012.11       0   7.170
13:06:54.12   333.75  -28.54  -48.70   12.07     8865  241.94-827565485116922790000.00   999.0     999  1013.18       0   7.170
13:06:55.22   333.58  -28.57  -48.76   12.03     8869  241.70-2490168319230877890000.00   999.0     999  1014.26       0   7.170
13:06:56.32   333.40  -28.59  -48.81   11.99     8872  241.76-1563658227246623100000.00   999.0     999  1015.34       0   7.160
13:06:57.36   333.22  -28.62  -48.85   11.96     8876  241.83-637148135260220817000.00   999.0     999  1016.42       0   7.170
13:06:58.46   333.02  -28.64  -48.89   11.92     8881  241.49-2295391588170862690000.00   999.0     999  1017.50       0   7.160
13:06:59.56   332.82  -28.66  -48.94   11.88     8885  241.55-1380178405582736200000.00   999.0     999  1018.57       0   7.170
13:07:00.60   332.65  -28.68  -48.98   11.85     8888  241.62-456411829752972706000.00   999.0     999  1019.65       0   7.160
13:07:01.70   332.45  -28.70  -49.03   11.81     8893  241.38-2063562689786064930000.00   999.0     999  1020.73       0   7.160
13:07:02.80   332.27  -28.73  -49.09   11.76     8897  241.44-1142473984926550060000.00   999.0     999  1021.81       0   7.170
13:07:03.84   332.07  -28.77  -49.15   11.72     8901   61.53    0.00   999.0     999  1022.88      10   7.160
13:07:04.94   331.87  -28.81  -49.21   11.67     8905  241.19-1879681728063746340000.00   999.0     999  1023.96       0   7.170
13:07:05.98   331.69  -28.85  -49.28   11.63     8909  241.26-961304572689695900000.00   999.0     999  1025.04       0   7.160
13:07:07.08   331.49  -28.89  -49.35   11.58     8914   61.33    0.00   999.0     999  1026.12      10   7.160
13:07:08.18   331.28  -28.94  -49.42   11.54     8918  241.23-1688401693073129600000.00   999.0     999  1027.20       0   7.160
13:07:09.22   331.07  -28.98  -49.50   11.48     8923  241.30-781198701674752901000.00   999.0     999  1028.27       0   7.160
13:07:10.32   330.86  -29.03  -49.57   11.43     8927  240.81-2373390470966109270000.00   999.0     999  1029.35       0   7.160
13:07:11.42   330.63  -29.06  -49.63   11.39     8932  240.87-1460340215882270640000.00   999.0     999  1030.43       0   7.160
13:07:12.47   330.45  -29.10  -49.70   11.34     8936  240.94-547289960801116357000.00   999.0     999  1031.51       0   7.160
13:07:13.56   330.24  -29.13  -49.75   11.30     8941  240.65-2190205377809274110000.00   999.0     999  1032.58       0   7.160
13:07:14.61   330.04  -29.16  -49.80   11.26     8945  240.71-1279819619106857940000.00   999.0     999  1033.66       0   7.170
13:07:15.71   329.84  -29.18  -49.85   11.23     8949   60.80    0.00   999.0     999  1034.74      10   7.170
13:07:16.80   329.63  -29.21  -49.90   11.20     8954  240.56-1999681406980734320000.00   999.0     999  1035.82       0   7.170
13:07:17.85   329.44  -29.23  -49.94   11.16     8958  240.62-1091944638701446890000.00   999.0     999  1036.90       0   7.160
13:07:18.95   329.26  -29.25  -49.98   11.13     8962   60.70    0.00   999.0     999  1037.97      10   7.160
13:07:19.99   329.05  -29.28  -50.04   11.08     8966  240.45-1772706286489021970000.00   999.0     999  1039.05       0   7.160
13:07:21.09   328.88  -29.30  -50.10   11.02     8970  240.51-867555389998565949000.00   999.0     999  1040.13       0   7.160
13:07:22.19   328.70  -29.32  -50.16   10.98     8974  240.23-2487014778801330590000.00   999.0     999  1041.21       0   7.160
13:07:23.23   328.51  -29.35  -50.20   10.94     8978  240.29-1584482539903284940000.00   999.0     999  1042.29       0   7.230
13:07:24.33   328.35  -29.37  -50.25   10.90     8982  240.35-690307080808642380000.00   999.0     999  1043.36       0   7.160
13:07:25.43   328.14  -29.39  -50.29   10.87     8986  240.18-2077312746399142510000.00   999.0     999  1044.44       0   7.160
13:07:26.47   327.95  -29.41  -50.34   10.83     8990  240.24-1177147991456814730000.00   999.0     999  1045.52       0   7.160
13:07:27.57   327.74  -29.44  -50.41   10.78     8995   60.33    0.00   999.0     999  1046.60      10   7.170
13:07:28.67   327.54  -29.48  -50.47   10.73     8999  240.21-2071404635269900530000.00   999.0     999  1047.68       0   7.160
13:07:29.71   327.38  -29.51  -50.54   10.68     9003  240.27-1182326726071930590000.00   999.0     999  1048.75       0   7.160
13:07:30.81   327.21  -29.55  -50.61   10.63     9006   60.35    0.00   999.0     999  1049.83      10   7.160
13:07:31.85   327.03  -29.58  -50.67   10.59     9010  240.02-1892219274890441650000.00   999.0     999  1050.91       0   7.150
13:07:32.95   326.85  -29.61  -50.72   10.55     9014  240.08-997406216530855723000.00   999.0     999  1051.99       0   7.160
13:07:34.05   326.63  -29.64  -50.77   10.52     9019   60.15    0.00   999.0     999  1053.06      10   7.160
13:07:35.09   326.40  -29.67  -50.82   10.49     9024  240.08-1668768371104584560000.00   999.0     999  1054.14       0   7.150
13:07:36.19   326.20  -29.70  -50.87   10.46     9028  240.15-776468179002928923000.00   999.0     999  1055.22       0   7.160
13:07:37.29   325.98  -29.73  -50.91   10.43     9033  239.79-2373260972883181570000.00   999.0     999  1056.30       0   7.150
13:07:38.33   325.78  -29.76  -50.96   10.40     9038  239.85-1483505714965021460000.00   999.0     999  1057.38       0   7.150
13:07:39.43   325.57  -29.80  -51.01   10.38     9042  239.91-601988931472511205000.00   999.0     999  1058.45       0   7.150
13:07:40.48   325.34  -29.83  -51.06   10.35     9047  239.77-2194736674138843250000.00   999.0     999  1059.53       0   7.160
13:07:41.58   325.11  -29.87  -51.12   10.32     9052  239.84-1307511874850415180000.00   999.0     999  1060.61       0   7.160
13:07:42.67   324.91  -29.90  -51.17   10.29     9057  239.90-420287075560376500000.00   999.0     999  1061.69       0   7.150
13:07:43.72   324.70  -29.94  -51.23   10.25     9061  239.76-1972333007188625720000.00   999.0     999  1062.76       0   7.160
13:07:44.82   324.54  -29.97  -51.28   10.22     9065  239.83-1087578694071919580000.00   999.0     999  1063.84       0   7.160
13:07:45.86   324.37  -30.00  -51.33   10.19     9069   59.90    0.00   999.0     999  1064.92      10   7.160
13:07:46.96   324.20  -30.02  -51.37   10.16     9072  239.45-1787774127789651790000.00   999.0     999  1066.00       0   7.160
13:07:48.06   324.02  -30.04  -51.41   10.14     9076  239.51-905521947923567346000.00   999.0     999  1067.08       0   7.160
13:07:49.10   323.83  -30.06  -51.44   10.11     9080   59.58    0.00   999.0     999  1068.15      10   7.160
13:07:50.20   323.65  -30.07  -51.47   10.09     9084  239.44-1612402152358438500000.00   999.0     999  1069.23       0   7.150
13:07:51.30   323.43  -30.08  -51.51   10.05     9089  239.50-732637993314738504000.00   999.0     999  1070.31       0   7.150
13:07:52.34   323.25  -30.09  -51.54   10.02     9093  239.35-2262682990354926400000.00   999.0     999  1071.39       0   7.170
13:07:53.44   323.07  -30.11  -51.58    9.99     9097  239.41-1385348000648106340000.00   999.0     999  1072.47       0   7.160
13:07:54.48   322.86  -30.13  -51.61    9.97     9102  239.46-516136482885068653000.00   999.0     999  1073.54       0   7.160
13:07:55.58   322.68  -30.15  -51.65    9.95     9106  239.18-2086953864087830790000.00   999.0     999  1074.62       0   7.160
13:07:56.68   322.47  -30.18  -51.69    9.93     9110  239.24-1212079277434105500000.00   999.0     999  1075.70       0   7.150
13:07:57.72   322.24  -30.21  -51.74    9.91     9115   59.33    0.00   999.0     999  1076.78      10   7.160
13:07:58.82   322.02  -30.25  -51.79    9.87     9120  239.27-1859855075196855650000.00   999.0     999  1077.86       0   7.150
13:07:59.92   321.81  -30.28  -51.85    9.84     9125  239.33-995461215058355290000.00   999.0     999  1078.93       0   7.150
13:08:00.96   321.59  -30.32  -51.92    9.79     9130   59.40    0.00   999.0     999  1080.01      10   7.150
13:08:02.06   321.38  -30.36  -51.99    9.75     9134  239.41-1686220670805051700000.00   999.0     999  1081.09       0   7.150
13:08:03.16   321.18  -30.41  -52.06    9.71     9139  239.47-816181607648498549000.00   999.0     999  1082.17       0   7.150
13:08:04.20   320.96  -30.45  -52.12    9.67     9144  239.19-2373137918273400080000.00   999.0     999  1083.25       0   7.150
13:08:05.30   320.74  -30.49  -52.19    9.64     9148  239.25-1513552074167206020000.00   999.0     999  1084.32       0   7.150
13:08:06.35   320.54  -30.53  -52.24    9.61     9153  239.31-645932717682028708000.00   999.0     999  1085.40       0   7.150
13:08:07.45   320.33  -30.55  -52.29    9.58     9158  239.15-2155149666347024120000.00   999.0     999  1086.48       0   7.150
13:08:08.54   320.09  -30.58  -52.33    9.55     9163  239.21-1289892964696997230000.00   999.0     999  1087.56       0   7.150
13:08:09.59   319.87  -30.59  -52.38    9.51     9168  239.27-424636263046433472000.00   999.0     999  1088.64       0   7.150
13:08:10.69   319.64  -30.60  -52.40    9.50     9173  239.22-1982130541807355820000.00   999.0     999  1089.71       0   7.150
13:08:11.73   319.43  -30.61  -52.44    9.46     9178  239.27-1119267057093920690000.00   999.0     999  1090.79       0   7.150
13:08:12.83   319.23  -30.62  -52.47    9.42     9182   59.35    0.00   999.0     999  1091.87      10   7.150
13:08:13.93   319.01  -30.63  -52.51    9.39     9187  239.20-1802098399110475280000.00   999.0     999  1092.95       0  99.990
13:08:14.97   318.82  -30.64  -52.55    9.36     9191  239.26-941614928988563571000.00   999.0     999  1094.03       0   7.150
13:08:16.07   318.62  -30.65  -52.58    9.33     9196   59.33    0.00   999.0     999  1095.10      10   7.150
13:08:17.17   318.44  -30.67  -52.63    9.30     9200  239.12-1587440456645652510000.00   999.0     999  1096.18       0   7.150
13:08:18.21   318.25  -30.68  -52.68    9.25     9204  239.18-729280989100284838000.00   999.0     999  1097.26       0   7.150
13:08:19.31   318.06  -30.70  -52.73    9.21     9208  238.97-2265275179980520690000.00   999.0     999  1098.34       0   7.150
13:08:20.41   317.88  -30.72  -52.77    9.18     9212  239.03-1409469884741032350000.00   999.0     999  1099.42       0   7.140
13:08:21.45   317.67  -30.74  -52.82    9.15     9217  239.09-561588710964021166000.00   999.0     999  1100.49       0   7.150
13:08:22.55   317.46  -30.75  -52.85    9.12     9222  238.96-2093839537063864570000.00   999.0     999  1101.57       0   7.150
13:08:23.59   317.24  -30.77  -52.90    9.09     9226  239.02-1240375530217283780000.00   999.0     999  1102.65       0   7.150
13:08:24.69   317.01  -30.79  -52.95    9.05     9231   59.10    0.00   999.0     999  1103.73      10   7.150
13:08:25.79   316.79  -30.81  -53.00    9.01     9236  239.07-1872265191205019580000.00   999.0     999  1104.81       0   7.150
13:08:26.83   316.57  -30.83  -53.05    8.97     9241  239.13-1028968750452184190000.00   999.0     999  1105.88       0   7.150
13:08:27.93   316.36  -30.86  -53.11    8.94     9246   59.20    0.00   999.0     999  1106.96      10   7.140
13:08:29.03   316.15  -30.88  -53.15    8.91     9251  239.11-1702823367113990730000.00   999.0     999  1108.04       0   7.150
13:08:30.07   315.94  -30.91  -53.20    8.87     9256  239.17-853961723902555062000.00   999.0     999  1109.12       0   7.150
13:08:31.17   315.76  -30.93  -53.25    8.84     9260   59.22    0.00   999.0     999  1110.20      10   7.150
13:08:32.22   315.58  -30.95  -53.29    8.81     9264  239.10-1491321415671090250000.00   999.0     999  1111.27       0   7.140
13:08:33.32   315.39  -30.97  -53.34    8.77     9268  239.16-644721504776053850000.00   999.0     999  1112.35       0   7.140
13:08:34.41   315.17  -30.98  -53.38    8.75     9273  239.10-2160310438181621200000.00   999.0     999  1113.43       0   7.150
13:08:35.46   314.97  -31.00  -53.42    8.72     9277  239.16-1316001787758694630000.00   999.0     999  1114.51       0   7.150
13:08:36.56   314.75  -31.02  -53.46    8.69     9282  239.22-471693137335768056000.00   999.0     999  1115.59       0   7.150
13:08:37.60   314.56  -31.04  -53.50    8.67     9287  239.04-1991454909673758520000.00   999.0     999  1116.66       0   7.210
13:08:38.70   314.34  -31.05  -53.53    8.64     9292  239.10-1149425150942978770000.00   999.0     999  1117.74       0   7.150
13:08:39.80   314.12  -31.07  -53.57    8.62     9296   59.17    0.00   999.0     999  1118.82      10   7.140
13:08:40.84   313.90  -31.09  -53.61    8.60     9301  238.95-1773111857746817320000.00   999.0     999  1119.90       0   7.150
13:08:41.94   313.68  -31.12  -53.64    8.58     9306  239.01-933307619405528564000.00   999.0     999  1120.98       0   7.140
13:08:43.04   313.51  -31.14  -53.68    8.56     9310   59.08    0.00   999.0     999  1122.05      10   7.140
13:08:44.08   313.34  -31.17  -53.72    8.54     9314  239.22-1606194247813241500000.00   999.0     999  1123.13       0   7.150
13:08:45.18   313.16  -31.20  -53.77    8.52     9318  239.27-768644682537154642000.00   999.0     999  1124.21       0   7.140
13:08:46.28   312.95  -31.24  -53.84    8.47     9323  239.05-2267743194299779510000.00   999.0     999  1125.29       0   7.150
13:08:47.32   312.73  -31.28  -53.91    8.43     9328  239.10-1432436228034956100000.00   999.0     999  1126.37       0   7.140
13:08:48.42   312.51  -31.31  -53.99    8.38     9333  239.16-604863585359329493000.00   999.0     999  1127.44       0   7.140
13:08:49.46   312.28  -31.34  -54.05    8.34     9338  238.84-2058128447000648090000.00   999.0     999  1128.52       0   7.150
13:08:50.56   312.08  -31.37  -54.11    8.31     9343  238.89-1225011651958552920000.00   999.0     999  1129.60       0   7.140
13:08:51.66   311.85  -31.41  -54.18    8.26     9348  238.95-391894856915384009000.00   999.0     999  1130.68       0   7.140
13:08:52.70   311.66  -31.45  -54.25    8.24     9352  239.00-1884083901467191150000.00   999.0     999  1131.76       0   7.140
13:08:53.80   311.46  -31.51  -54.31    8.21     9357  239.05-1060879561357063620000.00   999.0     999  1132.83       0   7.140
13:08:54.90   311.25  -31.56  -54.38    8.18     9361   59.13    0.00   999.0     999  1133.91      10   7.140
13:08:55.94   311.06  -31.61  -54.44    8.16     9366  238.93-1718637070036504670000.00   999.0     999  1134.99       0   7.140
13:08:57.04   310.84  -31.66  -54.50    8.14     9371  238.99-889946396601847120000.00   999.0     999  1136.07       0   7.130
13:08:58.14   310.63  -31.70  -54.56    8.12     9375   59.05    0.00   999.0     999  1137.15      10   7.140
13:08:59.19   310.42  -31.74  -54.61    8.10     9380  239.07-1504453550801659360000.00   999.0     999  1138.23       0   7.140
13:09:00.28   310.21  -31.78  -54.66    8.08     9385  239.13-685571636767869632000.00   999.0     999  1139.30       0   7.140
13:09:01.33   310.01  -31.81  -54.69    8.06     9390  239.15-2165227231448326470000.00   999.0     999  1140.38       0   7.130
13:09:02.43   309.82  -31.84  -54.73    8.05     9394  239.21-1340876294864425190000.00   999.0     999  1141.46       0   7.140
13:09:03.52   309.60  -31.86  -54.76    8.04     9399  239.26-516525358281597649000.00   999.0     999  1142.54       0   7.140
13:09:04.57   309.41  -31.89  -54.79    8.03     9403  239.02-1951006865364778750000.00   999.0     999  1143.62       0   7.140
13:09:05.67   309.20  -31.92  -54.84    8.01     9408  239.07-1128789096822917300000.00   999.0     999  1144.70       0   7.140
13:09:06.71   309.03  -31.94  -54.88    7.98     9412   59.15    0.00   999.0     999  1145.77      10   7.140
13:09:07.81   308.85  -31.97  -54.93    7.96     9416  239.20-1787107929388677600000.00   999.0     999  1146.85       0   7.140
13:09:08.91   308.66  -32.00  -54.98    7.93     9421  239.26-967051513304992186000.00   999.0     999  1147.93       0   7.140
13:09:09.95   308.48  -32.03  -55.02    7.91     9425   59.33    0.00   999.0     999  1149.01      10   7.140
13:09:11.05   308.25  -32.06  -55.06    7.90     9430  239.29-1616495204787210420000.00   999.0     999  1150.09       0   7.150
13:09:12.15   308.06  -32.09  -55.10    7.88     9434  239.35-798588809329650958000.00   999.0     999  1151.17       0   7.140
13:09:13.19   307.87  -32.12  -55.15    7.86     9439  239.25-2228714259062160620000.00   999.0     999  1152.24       0   7.140
13:09:14.29   307.69  -32.14  -55.19    7.83     9443  239.30-1412907850053235770000.00   999.0     999  1153.32       0   7.140
13:09:15.39   307.51  -32.17  -55.24    7.81     9447  239.36-597101441044310917000.00   999.0     999  1154.40       0   7.140
13:09:16.43   307.32  -32.19  -55.28    7.78     9451  239.33-2057831625921105230000.00   999.0     999  1155.48       0   7.150
13:09:17.53   307.12  -32.21  -55.33    7.75     9456  239.39-1244153037497672140000.00   999.0     999  1156.56       0   7.140
13:09:18.63   306.89  -32.23  -55.37    7.72     9461  239.45-430474449075849658000.00   999.0     999  1157.64       0   7.140
13:09:19.67   306.66  -32.25  -55.42    7.70     9466  239.42-1895352541665602570000.00   999.0     999  1158.71       0   7.150
13:09:20.77   306.48  -32.28  -55.46    7.67     9471  239.48-1083790702963192760000.00   999.0     999  1159.79       0   7.140
13:09:21.81   306.28  -32.30  -55.51    7.65     9475   59.55    0.00   999.0     999  1160.87      10   7.140
13:09:22.91   306.12  -32.32  -55.54    7.63     9479  239.48-1685134700277152090000.00   999.0     999  1161.95       0   7.140
13:09:24.01   305.95  -32.35  -55.58    7.61     9483  239.54-875640437503302828000.00   999.0     999  1163.03       0   7.150
13:09:25.06   305.77  -32.38  -55.62    7.60     9487   59.60    0.00   999.0     999  1164.11      10   7.140
13:09:26.15   305.61  -32.41  -55.67    7.58     9491  239.55-1524453580883277910000.00   999.0     999  1165.18       0   7.140
13:09:27.25   305.43  -32.45  -55.72    7.55     9495  239.60-717054381149005021000.00   999.0     999  1166.26       0   7.050
13:09:28.30   305.25  -32.49  -55.79    7.52     9499  239.63-2162460325523100790000.00   999.0     999  1167.34       0   7.140
13:09:29.39   305.07  -32.53  -55.85    7.50     9503  239.68-1357145373650855130000.00   999.0     999  1168.42       0   7.140
13:09:30.49   304.88  -32.58  -55.91    7.47     9507  239.74-551830420388113809000.00   999.0     999  1169.50       0   7.140
13:09:31.54   304.70  -32.62  -55.96    7.46     9512  239.72-1953181245141663350000.00   999.0     999  1170.58       0   7.130
13:09:32.63   304.49  -32.66  -56.01    7.44     9516  239.77-1149902200474590770000.00   999.0     999  1171.66       0   7.130
13:09:33.73   304.31  -32.70  -56.05    7.43     9521   59.85    0.00   999.0     999  1172.74      10   7.130
13:09:34.78   304.11  -32.74  -56.11    7.41     9525  239.78-1793042229108924220000.00   999.0     999  1173.81       0   7.140
13:09:35.88   303.90  -32.78  -56.17    7.38     9530  239.83-991826240601306694000.00   999.0     999  1174.89       0   7.130
13:09:36.92   303.74  -32.82  -56.23    7.35     9534   59.90    0.00   999.0     999  1175.97      10   7.140
13:09:38.02   303.52  -32.86  -56.28    7.33     9539  239.97-1585754856187993520000.00   999.0     999  1177.05       0   7.140
13:09:39.12   303.34  -32.89  -56.33    7.31     9543  240.02-786554129850709312000.00   999.0     999  1178.13       0   7.130
13:09:40.16   303.18  -32.93  -56.36    7.31     9547  239.80-2217143123979936990000.00   999.0     999  1179.21       0   7.140
13:09:41.26   303.00  -32.95  -56.39    7.30     9551  239.85-1419984584973702140000.00   999.0     999  1180.29       0   7.130
13:09:42.30   302.85  -32.97  -56.42    7.28     9554  239.91-630207143386734920000.00   999.0     999  1181.36       0   7.130
13:09:43.40   302.68  -32.98  -56.46    7.26     9558  239.96-2057548338476785600000.00   999.0     999  1182.44       0   7.130
13:09:44.50   302.49  -32.99  -56.50    7.22     9563  240.01-1262421576615844640000.00   999.0     999  1183.52       0   7.130
13:09:45.54   302.35  -32.99  -56.54    7.19     9566  240.07-467294814754366816000.00   999.0     999  1184.60       0   7.130
13:09:46.64   302.19  -33.01  -56.59    7.15     9570  239.95-1851172156753330570000.00   999.0     999  1185.68       0   7.130
13:09:47.74   302.07  -33.02  -56.64    7.12     9573  240.00-1058030179491606690000.00   999.0     999  1186.76       0   7.130
13:09:48.78   301.91  -33.05  -56.69    7.10     9576   60.08    0.00   999.0     999  1187.84      10   7.130
13:09:49.88   301.75  -33.09  -56.74    7.07     9580  240.11-1693307600369413520000.00   999.0     999  1188.91       0   7.140
13:09:50.98   301.58  -33.13  -56.81    7.04     9584  240.16-902177003085001392000.00   999.0     999  1189.99       0   7.130
13:09:52.02   301.41  -33.16  -56.87    7.01     9588   60.22    0.00   999.0     999  1191.07      10   7.130
13:09:53.12   301.25  -33.19  -56.93    6.98     9592  239.99-1528934941644583600000.00   999.0     999  1192.15       0   7.130
13:09:54.22   301.08  -33.22  -56.99    6.94     9596  240.05-739805548567821550000.00   999.0     999  1193.23       0   7.130
13:09:55.26   300.92  -33.25  -57.04    6.92     9599  239.95-2112595517780011250000.00   999.0     999  1194.31       0   7.130
13:09:56.36   300.76  -33.27  -57.08    6.90     9603  240.01-1325421117927537510000.00   999.0     999  1195.39       0   7.130
13:09:57.41   300.58  -33.30  -57.12    6.89     9607  240.06-545535369762480062000.00   999.0     999  1196.46       0   7.130
13:09:58.50   300.42  -33.33  -57.15    6.88     9611  240.04-1955257710798901870000.00   999.0     999  1197.54       0   7.130
13:09:59.60   300.27  -33.35  -57.18    6.87     9614  240.09-1170064575424809140000.00   999.0     999  1198.62       0   7.130
13:10:00.65   300.12  -33.38  -57.21    6.87     9618  240.15-384871440049105797000.00   999.0     999  1199.70       0   7.120
13:10:01.75   299.95  -33.41  -57.23    6.86     9622  240.38-1791457921928773240000.00   999.0     999  1200.78       0   7.120
13:10:02.84   299.79  -33.44  -57.26    6.86     9626  240.43-1008236102691581850000.00   999.0     999  1201.86       0   7.130
13:10:03.89   299.64  -33.47  -57.30    6.84     9629   60.50    0.00   999.0     999  1202.94      10   7.130
13:10:04.99   299.47  -33.50  -57.35    6.82     9633  240.22-1588818376523230740000.00   999.0     999  1204.02       0   7.130
13:10:06.08   299.33  -33.53  -57.40    6.80     9636  240.27-807522424885394538000.00   999.0     999  1205.10       0   7.130
13:10:07.13   299.18  -33.55  -57.45    6.77     9640   60.33    0.00   999.0     999  1206.18      10   7.130
13:10:08.23   299.01  -33.58  -57.51    6.74     9644  240.28-1433961134477373600000.00   999.0     999  1207.25       0   7.130
13:10:09.27   298.84  -33.62  -57.57    6.71     9648  240.33-654617003223307780000.00   999.0     999  1208.33       0   7.130
13:10:10.37   298.65  -33.66  -57.63    6.68     9652  240.19-2010634363457937340000.00   999.0     999  1209.41       0   7.120
13:10:11.47   298.48  -33.70  -57.70    6.65     9656  240.24-1233197100495701800000.00   999.0     999  1210.49       0   7.130
13:10:12.51   298.32  -33.74  -57.77    6.62     9660  240.29-455759837531855651000.00   999.0     999  1211.57       0   7.140
13:10:13.61   298.20  -33.79  -57.84    6.59     9663  240.42-1848310809309776710000.00   999.0     999  1212.65       0   7.130
