   TIME       PMB      TEMP    TDEW     RH      GEOP     AZ      EL   SPEED     DIR   E.TIME   RT    Battery
               mb       øC      øC      %      meters    deg     deg   m/s      deg    secs  Status     v
19:42:37.53   356.63  -26.09  -52.92    5.87     8363  102.35    0.00   999.0     999   639.33      10   8.070
19:42:38.58   356.41  -26.13  -52.96    5.86     8367  282.53-3315701769568893530000.00   999.0     999   640.35       0   8.060
19:42:39.56   356.21  -26.17  -53.00    5.85     8371  282.70-1917454595897992150000.00   999.0     999   641.38       0   8.050
19:42:40.61   356.01  -26.21  -53.04    5.84     8375  102.93    0.00   999.0     999   642.41      10   8.060
19:42:41.65   355.80  -26.25  -53.08    5.83     8380  282.25-3220340702268803250000.00   999.0     999   643.43       0   8.060
19:42:42.64   355.59  -26.29  -53.13    5.83     8384  282.41-1828634062142377560000.00   999.0     999   644.46       0   8.070
19:42:43.68   355.38  -26.33  -53.17    5.82     8388  102.63    0.00   999.0     999   645.48      10   8.070
19:42:44.73   355.15  -26.38  -53.21    5.81     8393  282.51-3125867615776374000000.00   999.0     999   646.51       0   8.060
19:42:45.72   354.95  -26.41  -53.25    5.80     8397  282.67-1754089412088486170000.00   999.0     999   647.53       0   8.040
19:42:46.76   354.73  -26.46  -53.29    5.80     8401  102.88    0.00   999.0     999   648.56      10   8.070
19:42:47.80   354.50  -26.50  -53.33    5.79     8406  282.47-2972381266036576490000.00   999.0     999   649.58       0   8.050
19:42:48.79   354.27  -26.54  -53.37    5.78     8411  282.64-1593457639545265720000.00   999.0     999   650.61       0   8.050
19:42:49.84   354.05  -26.58  -53.42    5.78     8415  102.82    0.00   999.0     999   651.64      10   8.060
19:42:50.88   353.83  -26.62  -53.46    5.77     8419  282.34-2879915998934514790000.00   999.0     999   652.66       0   8.050
19:42:51.87   353.60  -26.66  -53.50    5.76     8424  282.50-1507353788422459230000.00   999.0     999   653.69       0   8.060
19:42:52.91   353.41  -26.70  -53.54    5.75     8428  102.68    0.00   999.0     999   654.71      10   8.050
19:42:53.96   353.18  -26.74  -53.58    5.74     8433  282.51-2643027611755573410000.00   999.0     999   655.74       0   8.050
19:42:54.94   352.95  -26.78  -53.62    5.73     8438  282.67-1289807074437080550000.00   999.0     999   656.76       0   8.040
19:42:55.99   352.72  -26.82  -53.67    5.73     8442  282.45-3985342610775272850000.00   999.0     999   657.79       0   8.050
19:42:57.03   352.51  -26.86  -53.71    5.72     8447  282.62-2625215716929713470000.00   999.0     999   658.82       0   8.060
19:42:58.02   352.30  -26.90  -53.75    5.71     8451  282.77-1278293937038443940000.00   999.0     999   659.84       0   8.050
19:42:59.06   352.10  -26.93  -53.80    5.70     8455  282.44-3889522185465766080000.00   999.0     999   660.87       0   8.060
19:43:00.11   351.90  -26.97  -53.84    5.69     8459  282.60-2548729869154134260000.00   999.0     999   661.89       0   8.060
19:43:01.10   351.68  -27.00  -53.88    5.68     8463  282.76-1194792530430633440000.00   999.0     999   662.92       0   8.050
19:43:02.14   351.48  -27.04  -53.91    5.67     8468  282.53-3736090564870723860000.00   999.0     999   663.94       0   8.060
19:43:03.18   351.29  -27.08  -53.96    5.66     8471  282.69-2388175682203671330000.00   999.0     999   664.97       0   8.060
19:43:04.17   351.10  -27.12  -54.00    5.65     8475  282.85-1053347352715072640000.00   999.0     999   665.99       0   8.050
19:43:05.21   350.90  -27.16  -54.04    5.65     8479  282.74-3642250882472728330000.00   999.0     999   667.02       0   8.040
19:43:06.26   350.69  -27.19  -54.08    5.64     8484  282.90-2300415156862872190000.00   999.0     999   668.05       0   8.050
19:43:07.25   350.47  -27.23  -54.11    5.63     8488  283.06-971606963490178204000.00   999.0     999   669.07       0   8.040
19:43:08.29   350.25  -27.27  -54.15    5.62     8493  282.66-3549253688163592830000.00   999.0     999   670.10       0   8.040
19:43:09.33   350.04  -27.30  -54.19    5.61     8497  282.81-2226411572304153670000.00   999.0     999   671.12       0   8.040
19:43:10.32   349.82  -27.34  -54.23    5.61     8502  282.97-890600415170280817000.00   999.0     999   672.15       0   8.050
19:43:11.37   349.63  -27.37  -54.27    5.60     8506  282.82-3386448412169287500000.00   999.0     999   673.18       0   8.040
19:43:12.41   349.45  -27.40  -54.30    5.59     8509  282.98-2069412007823104020000.00   999.0     999   674.20       0   8.050
19:43:13.45   349.27  -27.43  -54.33    5.58     8513  283.14-739463480943044461000.00   999.0     999   675.23       0   8.020
19:43:14.44   349.07  -27.46  -54.36    5.58     8517  282.93-3308264436618105980000.00   999.0     999   676.25       0   8.050
19:43:15.49   348.85  -27.49  -54.40    5.57     8522  283.09-1984234445437963080000.00   999.0     999   677.28       0   8.040
19:43:16.47   348.62  -27.52  -54.43    5.56     8526  283.25-673059112888792252000.00   999.0     999   678.30       0   8.030
19:43:17.52   348.39  -27.56  -54.46    5.56     8531  282.74-3217975692099357510000.00   999.0     999   679.33       0   8.040
19:43:18.56   348.18  -27.59  -54.50    5.55     8535  282.90-1899811790535109120000.00   999.0     999   680.36       0   8.040
19:43:19.61   347.97  -27.62  -54.53    5.55     8540  103.13    0.00   999.0     999   681.38      10   8.050
19:43:20.59   347.77  -27.66  -54.56    5.54     8544  282.96-3058746697564110720000.00   999.0     999   682.41       0   8.040
19:43:21.64   347.60  -27.69  -54.60    5.54     8548  283.12-1759034158821272450000.00   999.0     999   683.43       0   8.040
19:43:22.68   347.42  -27.72  -54.63    5.53     8551  103.32    0.00   999.0     999   684.46      10   8.040
19:43:23.67   347.23  -27.76  -54.67    5.52     8555  283.42-2970339534696836240000.00   999.0     999   685.49       0   8.050
19:43:24.71   347.05  -27.79  -54.71    5.52     8559  283.58-1676335227890923730000.00   999.0     999   686.51       0   8.040
19:43:25.76   346.85  -27.83  -54.74    5.51     8563  103.78    0.00   999.0     999   687.54      10   8.040
19:43:26.75   346.66  -27.87  -54.78    5.50     8567  283.11-2826185602068895500000.00   999.0     999   688.56       0   8.040
19:43:27.79   346.45  -27.90  -54.82    5.50     8571  283.27-1525105322611164840000.00   999.0     999   689.59       0   8.040
19:43:28.83   346.24  -27.94  -54.86    5.49     8576  103.45    0.00   999.0     999   690.61      10   8.030
19:43:29.82   346.02  -27.98  -54.90    5.48     8580  283.52-2739553869916035610000.00   999.0     999   691.64       0   8.040
19:43:30.87   345.78  -28.01  -54.94    5.47     8585  283.68-1444138521922226880000.00   999.0     999   692.67       0   8.040
19:43:31.91   345.58  -28.05  -54.98    5.46     8589  103.85    0.00   999.0     999   693.69      10   8.030
19:43:32.90   345.36  -28.09  -55.02    5.45     8594  283.43-2653673409023070700000.00   999.0     999   694.72       0   8.020
19:43:33.94   345.16  -28.13  -55.06    5.44     8598  283.59-1376396202554473580000.00   999.0     999   695.74       0   8.020
19:43:34.98   344.96  -28.16  -55.10    5.44     8602  103.75    0.00   999.0     999   696.77      10   8.030
19:43:35.97   344.76  -28.20  -55.14    5.43     8606  283.50-2500247870952123140000.00   999.0     999   697.80       0   8.030
19:43:37.02   344.55  -28.23  -55.17    5.42     8611  283.65-1228384130407598130000.00   999.0     999   698.82       0   8.040
19:43:38.06   344.34  -28.26  -55.20    5.42     8615  283.48-3694940056743265170000.00   999.0     999   699.85       0   8.040
19:43:39.05   344.14  -28.29  -55.24    5.41     8619  283.64-2428543063985995380000.00   999.0     999   700.87       0   8.030
19:43:40.09   343.91  -28.32  -55.28    5.40     8624  283.79-1149730413552034910000.00   999.0     999   701.90       0   8.020
19:43:41.14   343.69  -28.36  -55.31    5.39     8629  283.72-3606066542242477110000.00   999.0     999   702.93       0   8.030
19:43:42.12   343.50  -28.39  -55.35    5.39     8633  283.87-2345089503848585760000.00   999.0     999   703.95       0   8.040
19:43:43.17   343.27  -28.42  -55.38    5.38     8637  284.02-1071749944592625040000.00   999.0     999   704.98       0   8.030
19:43:44.21   343.08  -28.46  -55.42    5.37     8641  283.84-3450605557343900930000.00   999.0     999   706.01       0   8.020
19:43:45.26   342.88  -28.49  -55.45    5.37     8646  283.99-2194904982358006430000.00   999.0     999   707.03       0   8.030
19:43:46.24   342.66  -28.53  -55.49    5.36     8650  284.14-926893616543559582000.00   999.0     999   708.06       0   8.030
19:43:47.29   342.45  -28.57  -55.53    5.36     8655  283.75-3375775117876916130000.00   999.0     999   709.08       0   8.030
19:43:48.33   342.24  -28.61  -55.57    5.35     8659  283.90-2113144973270458560000.00   999.0     999   710.11       0   8.030
19:43:49.32   342.06  -28.65  -55.60    5.34     8663  284.05-850514828660779778000.00   999.0     999   711.14       0   8.030
19:43:50.36   341.87  -28.68  -55.64    5.34     8667  283.88-3289370241700447910000.00   999.0     999   712.16       0   8.030
19:43:51.41   341.67  -28.72  -55.68    5.33     8671  284.03-2032075837153820540000.00   999.0     999   713.19       0   8.020
19:43:52.40   341.45  -28.75  -55.71    5.33     8675  284.18-786988174123894571000.00   999.0     999   714.21       0   8.040
19:43:53.44   341.23  -28.78  -55.74    5.32     8680  283.90-3137168664709226820000.00   999.0     999   715.24       0   8.030
19:43:54.48   341.03  -28.82  -55.78    5.31     8684  284.05-1885069294059418290000.00   999.0     999   716.27       0   8.030
19:43:55.47   340.82  -28.85  -55.81    5.31     8689  284.20-645126227706941276000.00   999.0     999   717.29       0   8.020
19:43:56.52   340.62  -28.88  -55.84    5.30     8693  284.13-3052481365960386670000.00   999.0     999   718.32       0   8.020
19:43:57.56   340.40  -28.92  -55.88    5.29     8697  284.28-1817734647337371830000.00   999.0     999   719.34       0   8.020
19:43:58.55   340.20  -28.95  -55.92    5.29     8702  104.50    0.00   999.0     999   720.37      10   8.010
19:43:59.59   340.00  -28.99  -55.95    5.28     8706  284.68-2902509411908196500000.00   999.0     999   721.40       0   8.020
19:44:00.63   339.81  -29.02  -55.99    5.27     8710  284.82-1672822362656930270000.00   999.0     999   722.42       0   8.020
19:44:01.62   339.62  -29.06  -56.03    5.27     8714  105.03    0.00   999.0     999   723.45      10   8.020
19:44:02.67   339.43  -29.10  -56.07    5.26     8718  284.34-2831500780340015790000.00   999.0     999   724.47       0   8.020
19:44:03.71   339.22  -29.13  -56.11    5.25     8722  284.48-1594919001892851810000.00   999.0     999   725.50       0   8.020
19:44:04.75   339.01  -29.16  -56.15    5.24     8727  104.68    0.00   999.0     999   726.53      10   8.020
19:44:05.74   338.78  -29.19  -56.18    5.24     8732  284.30-2749123870694423130000.00   999.0     999   727.55       0   8.020
19:44:06.79   338.60  -29.22  -56.21    5.23     8735  284.44-1517660395348596620000.00   999.0     999   728.58       0   8.010
19:44:07.83   338.42  -29.25  -56.24    5.22     8739  104.63    0.00   999.0     999   729.61      10   8.030
19:44:08.82   338.27  -29.28  -56.27    5.22     8742  284.01-2602223173229330040000.00   999.0     999   730.63       0   8.010
19:44:09.86   338.11  -29.32  -56.31    5.21     8746  284.16-1375743885247281890000.00   999.0     999   731.66       0   8.040
19:44:10.91   337.91  -29.35  -56.34    5.21     8750  104.32    0.00   999.0     999   732.68      10   8.010
19:44:11.89   337.74  -29.39  -56.38    5.20     8754  284.15-2521457769986467560000.00   999.0     999   733.71       0   8.020
19:44:12.94   337.55  -29.42  -56.41    5.19     8758  284.29-1300013665993099310000.00   999.0     999   734.74       0   8.020
19:44:13.98   337.36  -29.46  -56.45    5.19     8762  104.45    0.00   999.0     999   735.76      10   8.000
19:44:14.97   337.19  -29.50  -56.49    5.18     8765  284.88-2441352943824810280000.00   999.0     999   736.79       0   8.020
19:44:16.01   336.98  -29.54  -56.53    5.17     8769  285.03-1224902850189153270000.00   999.0     999   737.82       0   8.020
19:44:17.06   336.77  -29.58  -56.57    5.17     8774  105.18    0.00   999.0     999   738.84      10   7.990
19:44:18.05   336.58  -29.62  -56.61    5.16     8778  284.60-2297466562909661300000.00   999.0     999   739.87       0   8.020
19:44:19.09   336.36  -29.66  -56.65    5.15     8783  284.74-1085880106948491220000.00   999.0     999   740.90       0   8.010
19:44:20.13   336.17  -29.69  -56.69    5.15     8787  284.36-3425586477859415790000.00   999.0     999   741.92       0   8.000
19:44:21.18   335.99  -29.73  -56.73    5.14     8791  284.51-2218913912382312940000.00   999.0     999   742.95       0   8.020
19:44:22.17   335.81  -29.77  -56.76    5.14     8794  284.65-1012241345814288400000.00   999.0     999   743.98       0   8.000
19:44:23.21   335.65  -29.81  -56.80    5.13     8798  284.92-3342794241642189550000.00   999.0     999   745.00       0   8.020
19:44:24.25   335.47  -29.85  -56.84    5.12     8802  285.07-2140995867569578570000.00   999.0     999   746.03       0   8.020
19:44:25.24   335.26  -29.89  -56.88    5.12     8806  285.21-939197492407119643000.00   999.0     999   747.06       0   8.020
19:44:26.28   335.08  -29.92  -56.91    5.11     8810  284.71-3197073152319263080000.00   999.0     999   748.08       0   8.020
19:44:27.33   334.88  -29.96  -56.95    5.11     8814  284.86-2000022188455006040000.00   999.0     999   749.11       0   8.030
19:44:28.32   334.67  -29.99  -56.98    5.10     8818  285.00-814593078345844392000.00   999.0     999   750.13       0   8.020
19:44:29.36   334.50  -30.03  -57.02    5.10     8822  284.75-3115854283942502860000.00   999.0     999   751.16       0   8.010
19:44:30.40   334.31  -30.06  -57.05    5.09     8826  284.89-1923600245731899740000.00   999.0     999   752.19       0   8.010
19:44:31.39   334.14  -30.10  -57.09    5.09     8830  285.04-742921489185064878000.00   999.0     999   753.21       0   8.000
19:44:32.44   333.99  -30.13  -57.12    5.08     8833  285.19-2972175312472013540000.00   999.0     999   754.24       0   8.000
19:44:33.48   333.80  -30.17  -57.16    5.07     8837  285.33-1784593726415591960000.00   999.0     999   755.27       0   8.020
19:44:34.47   333.62  -30.21  -57.20    5.06     8841  285.48-608542058409780838000.00   999.0     999   756.29       0   8.000
19:44:35.51   333.43  -30.25  -57.25    5.06     8845  284.05-2892490371422838850000.00   999.0     999   757.32       0   8.010
19:44:36.56   333.24  -30.29  -57.29    5.05     8849  284.20-1709630267673249050000.00   999.0     999   758.35       0   8.010
19:44:37.54   333.05  -30.33  -57.33    5.04     8853  104.40    0.00   999.0     999   759.37      10   8.010
19:44:38.59   332.85  -30.37  -57.38    5.03     8857  283.61-2813436665964879940000.00   999.0     999   760.40       0   8.000
19:44:39.63   332.63  -30.41  -57.42    5.02     8862  283.76-1635260650870395630000.00   999.0     999   761.43       0   8.010
19:44:40.68   332.40  -30.45  -57.46    5.01     8867  103.95    0.00   999.0     999   762.45      10   7.990
19:44:41.66   332.20  -30.49  -57.51    5.01     8871  284.85-2672618772793818870000.00   999.0     999   763.48       0   8.000
19:44:42.71   332.03  -30.53  -57.55    5.00     8875  284.99-1499005728538685870000.00   999.0     999   764.51       0   8.000
19:44:43.75   331.85  -30.56  -57.59    4.99     8879  105.18    0.00   999.0     999   765.53      10   8.010
19:44:44.74   331.70  -30.59  -57.63    4.98     8882  284.64-2595044549553467420000.00   999.0     999   766.56       0   8.000
19:44:45.78   331.52  -30.63  -57.66    4.97     8886  284.78-1426042786840364190000.00   999.0     999   767.59       0   8.010
19:44:46.83   331.33  -30.66  -57.70    4.96     8890  104.95    0.00   999.0     999   768.61      10   8.000
19:44:47.82   331.13  -30.70  -57.74    4.96     8894  285.05-2518077404968149580000.00   999.0     999   769.64       0   7.990
19:44:48.86   330.94  -30.73  -57.78    4.95     8898  285.19-1353650828763071510000.00   999.0     999   770.67       0   7.990
19:44:49.90   330.75  -30.77  -57.82    4.94     8902  105.35    0.00   999.0     999   771.69      10   7.990
19:44:50.95   330.57  -30.80  -57.85    4.93     8906  284.96-2380027316609577120000.00   999.0     999   772.72       0   8.000
19:44:51.94   330.42  -30.83  -57.88    4.93     8909  285.10-1220058033612186980000.00   999.0     999   773.75       0   7.990
19:44:52.98   330.26  -30.87  -57.92    4.92     8913  105.25    0.00   999.0     999   774.77      10   7.990
19:44:54.02   330.07  -30.90  -57.95    4.92     8917  285.42-2304487742653639690000.00   999.0     999   775.80       0   7.990
19:44:55.01   329.88  -30.94  -57.99    4.91     8921  285.56-1149023354932445580000.00   999.0     999   776.83       0   7.990
19:44:56.05   329.70  -30.97  -58.02    4.91     8925  105.70    0.00   999.0     999   777.85      10   7.990
19:44:57.10   329.55  -31.00  -58.05    4.90     8928  285.53-2229532501839443920000.00   999.0     999   778.88       0   8.000
19:44:58.09   329.38  -31.03  -58.08    4.90     8932  285.67-1078538152829293430000.00   999.0     999   779.91       0   7.980
19:44:59.13   329.21  -31.06  -58.11    4.89     8935  285.46-3229667374105987380000.00   999.0     999   780.94       0   7.910
19:45:00.17   329.04  -31.09  -58.14    4.89     8939  285.60-2094160686858954080000.00   999.0     999   781.96       0   7.980
19:45:01.22   328.87  -31.12  -58.16    4.89     8943  285.74-947521582402684060000.00   999.0     999   782.99       0   8.000
19:45:02.21   328.73  -31.14  -58.19    4.88     8946  285.42-3151730508428734370000.00   999.0     999   784.02       0   7.980
19:45:03.25   328.57  -31.17  -58.22    4.88     8949  285.56-2020583228335206690000.00   999.0     999   785.04       0   7.980
19:45:04.29   328.42  -31.20  -58.25    4.87     8952  285.69-878346270312134345000.00   999.0     999   786.07       0   7.990
19:45:05.28   328.25  -31.23  -58.28    4.87     8956  285.76-3013921755708453290000.00   999.0     999   787.10       0   7.990
19:45:06.33   328.09  -31.26  -58.31    4.86     8960  285.90-1887022178539589860000.00   999.0     999   788.12       0   7.980
19:45:07.37   327.90  -31.29  -58.34    4.86     8964  286.03-749074565515643453000.00   999.0     999   789.15       0   8.000
19:45:08.36   327.72  -31.32  -58.37    4.85     8968  286.02-2937395559558396510000.00   999.0     999   790.18       0   8.000
19:45:09.40   327.53  -31.34  -58.39    4.85     8972  286.15-1814789676764600730000.00   999.0     999   791.20       0   7.990
19:45:10.44   327.36  -31.37  -58.42    4.84     8975  286.29-681177853157835801000.00   999.0     999   792.23       0   7.990
19:45:11.43   327.17  -31.40  -58.45    4.84     8979  285.40-2861450177359105750000.00   999.0     999   793.26       0   8.000
19:45:12.48   327.01  -31.42  -58.48    4.83     8983  285.54-1743105393434988380000.00   999.0     999   794.28       0   8.000
19:45:13.52   326.83  -31.45  -58.51    4.83     8987  285.68-613796444180490224000.00   999.0     999   795.31       0   7.990
19:45:14.56   326.67  -31.48  -58.53    4.83     8990  285.62-2726273147235060420000.00   999.0     999   796.34       0   7.990
19:45:15.55   326.55  -31.51  -58.56    4.82     8993  285.75-1612080633556938780000.00   999.0     999   797.36       0   7.980
19:45:16.60   326.35  -31.55  -58.60    4.82     8997  105.95    0.00   999.0     999   798.39      10   7.990
19:45:17.64   326.17  -31.59  -58.63    4.81     9001  285.73-2651690171989690940000.00   999.0     999   799.42       0   7.990
19:45:18.63   325.97  -31.63  -58.67    4.81     9005  285.86-1530812943365654450000.00   999.0     999   800.45       0   7.990
19:45:19.67   325.78  -31.67  -58.71    4.80     9010  106.05    0.00   999.0     999   801.47      10   7.990
19:45:20.72   325.60  -31.71  -58.76    4.80     9013  285.81-2577667181417961880000.00   999.0     999   802.50       0   7.980
19:45:21.70   325.42  -31.76  -58.80    4.79     9017  285.95-1460996875757880870000.00   999.0     999   803.53       0   7.980
19:45:22.75   325.23  -31.80  -58.84    4.78     9022  106.13    0.00   999.0     999   804.55      10   7.980
19:45:23.79   325.03  -31.84  -58.88    4.78     9026  285.95-2445039330627382410000.00   999.0     999   805.58       0   7.970
19:45:24.84   324.84  -31.88  -58.92    4.77     9030  286.09-1332468846958169030000.00   999.0     999   806.61       0   7.990
19:45:25.82   324.67  -31.92  -58.96    4.76     9034  106.25    0.00   999.0     999   807.64      10   7.980
19:45:26.87   324.50  -31.95  -59.00    4.76     9037  285.31-2372332631726674150000.00   999.0     999   808.66       0   7.980
19:45:27.91   324.33  -31.99  -59.03    4.75     9041  285.45-1263907062755350280000.00   999.0     999   809.69       0   7.970
19:45:28.90   324.15  -32.02  -59.07    4.75     9045  105.60    0.00   999.0     999   810.72      10   7.980
19:45:29.94   323.96  -32.06  -59.10    4.74     9049  285.80-2241428779488006640000.00   999.0     999   811.74       0   7.980
19:45:30.99   323.80  -32.10  -59.13    4.74     9053  285.94-1137042825882554600000.00   999.0     999   812.77       0   7.990
19:45:31.98   323.63  -32.13  -59.16    4.74     9056  106.07    0.00   999.0     999   813.80      10   7.980
19:45:33.02   323.49  -32.17  -59.20    4.73     9059  286.51-2170007960782454650000.00   999.0     999   814.82       0   7.970
19:45:34.06   323.34  -32.20  -59.22    4.73     9063  286.64-1069706274695773420000.00   999.0     999   815.85       0   7.980
19:45:35.11   323.17  -32.23  -59.25    4.73     9066  286.01-3184717918365280110000.00   999.0     999   816.88       0   7.970
19:45:36.10   322.98  -32.26  -59.28    4.72     9070  286.15-2088470403178041440000.00   999.0     999   817.91       0   7.980
19:45:37.14   322.79  -32.29  -59.31    4.72     9075  286.28-1002866066526545380000.00   999.0     999   818.93       0   7.970
19:45:38.18   322.63  -32.33  -59.34    4.72     9078  286.15-3052318800541994980000.00   999.0     999   819.96       0   7.980
19:45:39.17   322.44  -32.37  -59.38    4.71     9082  286.29-1960022781646488990000.00   999.0     999   820.99       0   7.980
19:45:40.21   322.27  -32.41  -59.42    4.71     9086  286.42-867726761765288018000.00   999.0     999   822.02       0   7.960
19:45:41.26   322.10  -32.45  -59.45    4.70     9090  286.09-2978710835241353740000.00   999.0     999   823.04       0   7.980
19:45:42.25   321.93  -32.49  -59.49    4.70     9093  286.22-1890410312498763790000.00   999.0     999   824.07       0   7.980
19:45:43.29   321.77  -32.52  -59.52    4.69     9097  286.35-802109788772626334000.00   999.0     999   825.10       0   7.970
19:45:44.33   321.62  -32.56  -59.56    4.69     9100  286.37-2895111890899061180000.00   999.0     999   826.13       0   7.970
19:45:45.38   321.45  -32.59  -59.59    4.69     9104  286.50-1821305256478219700000.00   999.0     999   827.15       0   7.970
19:45:46.37   321.27  -32.62  -59.62    4.68     9108  286.63-736971105286888620000.00   999.0     999   828.18       0   7.980
19:45:47.41   321.07  -32.65  -59.64    4.68     9112  286.14-2765179077510572280000.00   999.0     999   829.21       0   7.970
19:45:48.45   320.91  -32.68  -59.67    4.68     9116  286.27-1695201136282819360000.00   999.0     999   830.23       0   7.970
19:45:49.44   320.77  -32.71  -59.71    4.67     9119  286.40-614733214493783884000.00   999.0     999   831.26       0   7.970
19:45:50.49   320.63  -32.74  -59.74    4.66     9122  286.52-2693404420022430860000.00   999.0     999   832.29       0   7.980
19:45:51.53   320.48  -32.77  -59.77    4.66     9125  286.65-1616846087178453780000.00   999.0     999   833.32       0   7.960
19:45:52.52   320.31  -32.80  -59.81    4.65     9129  286.78-550739775781523685000.00   999.0     999   834.34       0   7.970
19:45:53.56   320.14  -32.84  -59.84    4.64     9133  286.55-2622147188896684830000.00   999.0     999   835.37       0   7.960
19:45:54.61   319.94  -32.87  -59.88    4.64     9137  286.69-1549470251831707830000.00   999.0     999   836.40       0   7.990
19:45:55.65   319.77  -32.90  -59.92    4.63     9141  106.88    0.00   999.0     999   837.43      10   7.950
19:45:56.64   319.58  -32.94  -59.96    4.62     9145  286.82-2494569139075379360000.00   999.0     999   838.45       0   7.970
19:45:57.68   319.43  -32.97  -59.99    4.62     9148  286.95-1425675894917722800000.00   999.0     999   839.48       0   7.970
19:45:58.72   319.26  -33.00  -60.02    4.61     9152  107.13    0.00   999.0     999   840.51      10   7.960
19:45:59.71   319.08  -33.02  -60.04    4.61     9156  286.73-2414188776472327490000.00   999.0     999   841.54       0   7.970
19:46:00.76   318.91  -33.04  -60.06    4.60     9160  286.86-1359462408337672370000.00   999.0     999   842.56       0   7.950
19:46:01.80   318.70  -33.06  -60.10    4.59     9164  107.03    0.00   999.0     999   843.59      10   7.970
19:46:02.84   318.53  -33.09  -60.13    4.59     9168  286.62-2288241014393834310000.00   999.0     999   844.62       0  99.990
19:46:03.83   318.32  -33.12  -60.16    4.58     9173  286.75-1226904480763575530000.00   999.0     999   845.65       0   7.970
19:46:04.88   318.15  -33.15  -60.19    4.57     9177  106.90    0.00   999.0     999   846.67      10   7.970
19:46:05.92   317.98  -33.19  -60.23    4.57     9180  286.40-2219428036969272180000.00   999.0     999   847.70       0   7.970
19:46:06.91   317.79  -33.22  -60.26    4.56     9184  286.53-1161864107927118280000.00   999.0     999   848.73       0   7.960
19:46:07.95   317.63  -33.25  -60.29    4.56     9188  106.68    0.00   999.0     999   849.76      10   7.970
19:46:09.00   317.47  -33.28  -60.32    4.56     9192  286.56-2151102407465152540000.00   999.0     999   850.78       0   7.960
19:46:09.98   317.29  -33.31  -60.34    4.55     9195  286.69-1097284357816548590000.00   999.0     999   851.81       0   7.940
19:46:11.03   317.11  -33.33  -60.37    4.55     9199  106.82    0.00   999.0     999   852.84      10   7.970
19:46:12.07   316.96  -33.36  -60.39    4.55     9203  286.93-2017196189566923440000.00   999.0     999   853.87       0   7.960
19:46:13.11   316.80  -33.38  -60.41    4.54     9206  287.05-977225971751800799000.00   999.0     999   854.89       0   7.960
19:46:14.10   316.66  -33.40  -60.43    4.54     9210  286.86-2996530399281076500000.00   999.0     999   855.92       0   7.960
19:46:15.15   316.49  -33.43  -60.46    4.54     9213  286.99-1950058143677918740000.00   999.0     999   856.95       0   7.940
19:46:16.19   316.32  -33.45  -60.48    4.54     9217  287.11-903585887128794432000.00   999.0     999   857.98       0   7.970
19:46:17.18   316.15  -33.48  -60.50    4.53     9221  286.72-2926195252914582190000.00   999.0     999   859.00       0   7.950
19:46:18.22   315.96  -33.51  -60.53    4.53     9225  286.84-1883390851980801870000.00   999.0     999   860.03       0   7.950
19:46:19.27   315.76  -33.52  -60.55    4.53     9230  286.97-840586450102128738000.00   999.0     999   861.06       0   7.950
19:46:20.31   315.58  -33.54  -60.57    4.52     9234  286.73-2791025578012225570000.00   999.0     999   862.09       0   7.950
19:46:21.30   315.40  -33.56  -60.59    4.52     9238  286.86-1761887008313401410000.00   999.0     999   863.11       0   7.960
19:46:22.34   315.24  -33.57  -60.60    4.52     9241  286.99-722658844072235500000.00   999.0     999   864.14       0   7.950
19:46:23.39   315.06  -33.59  -60.61    4.52     9245  286.67-2721890824564867330000.00   999.0     999   865.17       0   7.940
19:46:24.37   314.86  -33.60  -60.62    4.52     9249  286.79-1686279998657190170000.00   999.0     999   866.20       0   7.930
19:46:25.42   314.67  -33.61  -60.63    4.52     9254  286.92-650669171812136387000.00   999.0     999   867.23       0   7.950
19:46:26.46   314.51  -33.63  -60.64    4.52     9257  286.75-2653235689101841140000.00   999.0     999   868.25       0   7.960
19:46:27.51   314.35  -33.65  -60.66    4.51     9261  286.88-1621217105535525980000.00   999.0     999   869.28       0   7.950
19:46:28.49   314.20  -33.67  -60.68    4.51     9264  287.00-589198521036129174000.00   999.0     999   870.31       0   7.960
19:46:29.54   314.04  -33.68  -60.69    4.51     9268  286.67-2520385790628067280000.00   999.0     999   871.34       0   7.940
19:46:30.58   313.86  -33.70  -60.71    4.51     9272  286.79-1501855563096917020000.00   999.0     999   872.36       0   7.950
19:46:31.57   313.69  -33.72  -60.74    4.50     9276  106.97    0.00   999.0     999   873.39      10   7.940
19:46:32.61   313.50  -33.75  -60.76    4.50     9280  286.80-2452893704022143270000.00   999.0     999   874.42       0  99.990
19:46:33.66   313.34  -33.77  -60.79    4.49     9283  286.92-1427921160363868950000.00   999.0     999   875.45       0   7.940
19:46:34.65   313.18  -33.80  -60.82    4.49     9287  107.10    0.00   999.0     999   876.47      10   7.940
19:46:35.69   313.02  -33.82  -60.84    4.48     9291  286.84-2331540768353572360000.00   999.0     999   877.50       0   7.940
19:46:36.73   312.85  -33.84  -60.86    4.48     9294  286.96-1310023404013085520000.00   999.0     999   878.53       0   7.950
19:46:37.78   312.70  -33.85  -60.88    4.48     9298  107.13    0.00   999.0     999   879.56      10   7.940
19:46:38.77   312.54  -33.87  -60.90    4.47     9301  286.92-2255268694451220910000.00   999.0     999   880.59       0   7.940
19:46:39.81   312.37  -33.89  -60.92    4.47     9305  287.05-1247130339381656680000.00   999.0     999   881.61       0   7.940
